loanKey,rep_loan_date,first_loan,dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,first_overdue_date,close_loans_cnt,federal_district_nm,TraderKey,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag
8adab305dd13409693e659ea48380360,2016-09-10,2016-07-08,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,594.9550259487797,,62.0,False,0
4702aabbc46669c6560361e4020257d3,2016-03-03,2016-01-17,,,,,0.0,region_1,c20ad4d76fe97759aa27a0c99bff6710,0,1,0,0,0,0,1.0,520.1858520394253,,28.0,True,1
c29e8c4542ad35a9587ba16f9c2ba681,2016-11-24,2015-09-19,,,,,1.0,region_1,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,7.0,612.2197381784796,,32.0,False,0
15ce76a20be443acfeae731cbc27dca2,2016-11-13,2015-10-04,,,,,1.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,3,0,0,0,3.0,653.280525761654,,24.0,False,0
eabf54b90651a7d4ad6b3666977583d1,2016-06-08,2016-04-18,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,492.71140864028814,,39.0,True,0
baa86cc8f031ce7ab244479b61a6ddb1,2016-04-18,2016-02-02,,,,,0.0,region_6,4e732ced3463d06de0ca9a15b6153677,0,0,2,0,0,0,2.0,585.9929698540457,,42.0,False,0
dcedd621b0f0ae6f34c736289ed855d8,2016-07-01,2016-04-23,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,2,0,0,2.0,643.4143798412495,,30.0,False,0
ca5eab1d708de5720e6da4790c08b78c,2016-08-21,2015-11-30,,,,,1.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,8.0,529.058794807766,,51.0,False,1
2b5b9ad7de44a4796f25e0be40de5c8b,2016-09-04,2015-08-17,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,9.0,651.2721758317459,,52.0,False,0
2646ba1d3cae27a95cbd3cac7d8b96d9,2016-08-30,2015-05-05,,,,,5.0,region_1,1679091c5a880faf6fb5e6087eb1b2dc,0,9,8,0,0,0,15.0,599.2333337502625,,31.0,False,0
14a81d680039c1323159c7265c3f62bd,2016-05-20,2016-03-28,,,,,0.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,3,3,0,0,0,1.0,601.9791121973982,,44.0,False,0
0f868378faa9612887236b6c96cb0499,2016-12-26,2016-09-28,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,,546.4394377049397,31.0,False,1
0b17dcff0638334ca5c79519509ddcd8,2016-03-24,2015-11-14,1.0,0.0,0.0,2016-02-13,0.0,region_7,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,4.0,495.3246363509498,,20.0,True,0
c2ba8d5c4ea592166cc917e40dcd3b78,2015-12-20,2015-03-22,1.0,1.0,1.0,2015-08-30,1.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,0,0,6,0,0,0,6.0,643.8731864869187,,60.0,False,0
6926f6223f72823ca2a3dabdc95a69c8,2016-11-19,2016-04-05,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,7.0,640.9281976341432,,51.0,False,0
7bb1ffa84fd4919d0aebf577a4975688,2015-08-29,2015-03-12,,,,,0.0,region_3,c74d97b01eae257e44aa9d5bade97baf,0,0,0,5,0,0,5.0,517.8026289496404,,31.0,False,0
81ae0ee3f698e84aa9e577bc3eac93bb,2016-11-23,2016-10-19,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,624.7610136346011,,55.0,False,0
4982a675a83f3ee62943ca6bc70d3c6a,2016-09-16,2015-11-16,,,,,1.0,region_4,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,3,0,0,0,3.0,634.1683529093362,,39.0,False,0
2c1d3876c8d8776a6d498ff6b31fbeff,2016-01-15,2015-10-10,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,2,2,0,0,0,3.0,618.2204240524505,,41.0,False,0
1813d56a1cf27249838dca2eef2aaef4,2016-03-08,2015-08-24,,,,,1.0,region_3,4e732ced3463d06de0ca9a15b6153677,0,0,0,7,0,0,6.0,602.957992349155,,27.0,True,0
d17aea07abd5f4686afd4bbfe95ce18e,2016-09-11,2016-03-07,1.0,1.0,0.0,2016-06-06,2.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,5,0,0,6.0,591.281935869441,,27.0,True,0
f3bba81655f74fe7d19e1f62300eb8d2,2016-08-18,2015-06-21,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,3,0,0,7,0,9.0,611.1168235858707,,37.0,False,0
18ad90dd69be69b14d071e1a9e8e3171,2016-05-20,2015-10-19,,,,,2.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,4,0,0,6.0,,,19.0,False,0
a63aea236c78a07e9657a4226da22297,2016-06-12,2016-03-22,1.0,1.0,0.0,2016-04-30,0.0,region_2,8f14e45fceea167a5a36dedd4bea2543,0,0,2,0,0,0,2.0,624.7610136346011,,58.0,False,1
7046cf4eeb2db18380dd9f17dcd79c19,2016-09-30,2015-05-21,,,,,5.0,region_4,a5771bce93e200c36f7cd9dfd0e5deaa,3,1,20,0,0,0,16.0,653.280525761654,,44.0,False,0
4d87bd186db93d650e8abc404fd16e7d,2016-10-07,2016-03-28,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,3.0,,518.8953821852022,20.0,False,0
926a12436e435d94c4eeea408d43cb9f,2015-12-31,2015-10-07,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,594.9496395863288,,31.0,False,1
464793f1ca849cce209e13038d12a33d,2016-06-22,2015-07-22,,,,,1.0,region_4,aab3238922bcc25a6f606eb525ffdc56,0,0,3,0,0,0,3.0,,,47.0,False,0
19d2705a106026894246f6ac4c53a7f9,2015-10-28,2015-09-01,,,,,0.0,region_1,4e732ced3463d06de0ca9a15b6153677,0,2,0,0,0,0,1.0,519.3181356811838,,22.0,False,1
1376d5efd2a65b0b2b75635c8d5e4a2a,2016-04-24,2015-03-07,,,,,2.0,region_5,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,9.0,619.6558545510832,,38.0,False,0
aee869574653d00b9ffe7be3a17c0410,2015-12-01,2015-10-10,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,,,18.0,False,1
abfc3ba147f4d261e8206f391c4b64f5,2016-08-11,2015-12-01,1.0,0.0,0.0,2016-04-30,3.0,region_7,4e732ced3463d06de0ca9a15b6153677,0,7,0,5,0,0,8.0,590.3764062184953,,28.0,False,0
d04a83964792785338295ef4479541f0,2016-06-16,2015-09-06,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,20.0,False,0
1b592e27be649eb3b02a058c32a634bd,2015-12-06,2015-09-27,,,,,0.0,region_3,70efdf2ec9b086079795c442636b55fb,0,0,0,2,0,0,2.0,594.2495876735211,,29.0,False,0
83eea3efc3ac53740f487147395404f0,2015-11-15,2015-10-07,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,594.9496395863288,,31.0,False,0
56600393d065ff925714fc54b03c07c9,2015-08-22,2015-03-24,2.0,1.0,1.0,2015-05-30,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,4.0,530.9303819582392,,31.0,False,0
af2df7d1700a1c70c07f8854ae89556d,2016-10-22,2016-04-13,,,,,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,3,0,0,3.0,570.7219751155328,,32.0,True,0
df1d348ad27a08c479190f36c46f31bb,2016-03-02,2015-10-07,,,,,1.0,region_1,b6d767d2f8ed5d21a44b0e5886680cb9,0,2,0,4,0,0,4.0,615.275435199675,,23.0,False,0
fe03bbb11cd7423f250cfa2b67eef7e2,2016-02-01,2015-09-20,,,,,1.0,region_2,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,4.0,525.0521406951691,,60.0,False,0
32173012903a500b2c2c7931cc2ab6c7,2016-05-26,2015-10-14,,,,,1.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,1,0,5,0,0,6.0,603.0613445656762,,26.0,True,0
ad97c51f20945b90372c1cd6c5d63cc3,2016-08-23,2015-05-21,,,,,5.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,3,1,19,0,0,0,15.0,653.280525761654,,44.0,False,0
183b93e67b0ea6e62ac50db3b9a646e0,2016-07-22,2016-03-22,1.0,1.0,0.0,2016-04-30,0.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,0,4,0,0,0,3.0,624.7610136346011,,58.0,False,1
05693d2f124b66fe8ebb27367d35b84c,2016-03-07,2015-05-08,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,611.4246253602735,,59.0,False,0
4d50efa6f06de5c355b662f00f347e33,2016-08-07,2016-06-07,,,,,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,0,2,0,0,2.0,537.2061803381366,,21.0,False,0
083275500fbf23450a58e83bfce7525a,2016-04-12,2015-04-15,,,,,2.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,3,9,0,0,0,11.0,572.6966468517686,,43.0,False,0
b7726ba17e7d940421dc70cc0084447b,2016-01-09,2015-11-09,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,1.0,576.8552584655729,,40.0,False,0
72afa433f6d3811ccaf4b4235b6f4864,2016-03-04,2015-03-22,,,,,4.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,11,0,0,0,10.0,611.1168235858707,,27.0,False,0
c54e2a2810253ad9da47f2dca9822528,2016-11-20,2015-11-15,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,11,0,0,0,10.0,597.1945765262967,,47.0,False,0
23999846779c97c3780d7a4eb0797ca8,2016-05-22,2016-04-22,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,,588.2262388482454,,26.0,True,1
001f78d4af51bf5ce82526a390c2a3a4,2016-09-04,2016-02-05,,,,,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,6,0,0,0,0,7.0,600.5436816987657,,37.0,False,0
357e68f87b815929860ae4c24ab46dc2,2016-09-16,2016-03-29,1.0,1.0,1.0,2016-04-30,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,5.0,616.4441893317019,,32.0,False,0
cef744151ae5259c6ddf12ef1144d80e,2016-10-03,2016-09-29,,,,,0.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,0,0,0,0,,,550.9577151066885,28.0,False,0
2cbad097639fe51c83679ab615376097,2016-10-29,2016-10-20,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,1,0,0,,,539.3358845047753,35.0,False,0
6981dbf61330845f209f598c4df284bf,2016-05-11,2016-02-24,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,3,0,0,2.0,,564.0841414468713,22.0,False,0
760a36a554af71e545731ace7e7d072c,2016-09-04,2015-09-16,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,2,4,0,0,0,6.0,,,24.0,False,0
06e3f64491ff716b2188fa1106139d90,2016-08-12,2015-10-16,1.0,1.0,0.0,2016-04-22,1.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,0,6,0,0,0,6.0,,,35.0,False,1
bba100df354b6316e8efc009fe5d0fa0,2016-05-27,2016-02-29,,,,,0.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,2,0,0,2.0,,563.0897799717172,28.0,False,0
74e5c72f0aa921080b2c00f9f4049369,2016-06-23,2015-03-16,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,13,0,0,0,13.0,,,18.0,False,0
86044e33831accc448ec65cfff2b4308,2015-12-19,2015-04-10,2.0,2.0,1.0,2015-08-14,1.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,,,19.0,False,0
4608b17ae1f78198ba3ae3ad686ae136,2016-11-12,2015-10-25,,,,,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,10.0,,,21.0,False,0
e215af519b88f595314b2b861748cef0,2015-12-02,2015-08-31,,,,,0.0,region_4,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,2.0,,,51.0,False,0
fc3138a608d795c26bc4576663314be6,2015-10-02,2015-06-21,,,,,1.0,region_0,8e296a067a37563370ded05f5a3bf3ec,0,3,1,0,0,0,3.0,,,27.0,False,1
7c838dec133bad167da91d537ec6db25,2015-10-31,2015-10-10,,,,,0.0,region_5,4e732ced3463d06de0ca9a15b6153677,0,0,0,1,0,0,,,,33.0,True,1
2554d364f3bfa6e7746696a9f81671c2,2016-02-29,2015-07-01,1.0,1.0,0.0,2016-01-15,2.0,region_3,8f14e45fceea167a5a36dedd4bea2543,0,0,4,4,0,0,6.0,,,37.0,False,0
6293d57d0af64730993cd2594463b8e2,2016-01-31,2015-07-26,,,,,3.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,0,5,1,0,0,6.0,,,32.0,False,0
a700bb962ad638b7c4b64cd159dba3cc,2015-09-24,2015-03-20,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,34.0,False,0
661740df63f4f2e67f6b1110a19bf36d,2015-10-03,2015-03-13,1.0,1.0,0.0,2015-09-13,2.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,,,32.0,False,0
39f41b8f62e5ec372faaabf557860a8a,2016-09-10,2016-07-17,,,,,0.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,1,0,0,1.0,,518.8953821852022,19.0,False,1
12b3348252c687f84f08c9327a3f4b5c,2016-06-29,2016-04-11,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,2,0,0,2.0,,549.3312218573213,20.0,False,1
f59b6f56d0c6dea275e921dac6cd9ccf,2016-04-25,2015-03-15,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,7.0,,,33.0,True,1
3e9059543739c8530c46546d0331d979,2015-12-11,2015-11-28,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,,,20.0,False,1
ffb7ea98dfd6c8471c2b204061812e9a,2016-04-27,2015-08-17,,,,,5.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,8.0,,,18.0,False,0
1b4df2412dfa380375aa363df8da5757,2016-09-10,2016-02-12,,,,,2.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,5,0,0,7.0,,572.3569999753098,31.0,False,0
495874a81373df520f1e820fcc20573c,2016-08-19,2016-06-10,1.0,0.0,0.0,2016-08-13,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,3,0,0,0,0,0,2.0,,564.0841414468713,23.0,False,0
6c88a82f29b53fe840b963630931dcf6,2016-09-03,2015-11-23,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,39.0,False,0
34cc4fe1fbf90caaacba2f187c7f258c,2016-02-16,2015-05-31,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,4.0,,,29.0,False,0
e9fb855b61fc4e1f85e59af2bbec03a7,2016-02-08,2015-03-25,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,3.0,,,24.0,False,0
24f881b7023c827b76ae002dbdc4b276,2016-04-22,2015-07-14,,,,,1.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,11,0,0,7.0,,,23.0,False,0
9994ffb2515e63620c793dfa960ff944,2015-12-06,2015-10-30,,,,,0.0,region_5,c74d97b01eae257e44aa9d5bade97baf,0,0,0,1,0,0,1.0,,,23.0,False,0
cda49eface12835e3663af991d716836,2016-06-22,2016-04-11,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,,517.268037317399,38.0,True,0
6312940a05c1e28c66b056275d13aa72,2016-02-08,2015-10-24,,,,,2.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,3.0,,,25.0,False,0
af01ba423217a47c2a3c8bab3a957354,2016-12-01,2016-02-04,,,,,2.0,region_7,1679091c5a880faf6fb5e6087eb1b2dc,0,0,10,0,0,0,9.0,,563.0897799717172,39.0,False,0
28e95297e250e76a69f933ab12c22d28,2015-12-28,2015-08-31,,,,,0.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,4,0,0,0,3.0,,,19.0,False,0
655f4f93c8ed676b94ac889bcef131c3,2015-11-08,2015-08-07,,,,,1.0,region_3,8f14e45fceea167a5a36dedd4bea2543,0,3,0,0,0,0,3.0,,,22.0,True,0
f22822fc989e1972886cbefdfccb0282,2015-12-12,2015-10-13,1.0,0.0,0.0,2015-11-13,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,2,0,0,0,0,2.0,,,26.0,False,0
2f4455c14173b315c3c0dcd19c5a3aae,2016-04-14,2015-04-16,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,11,0,0,0,0,10.0,,,32.0,False,0
71550cb37981d7e7616cbbc2723d367a,2016-05-24,2015-10-31,,,,,1.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,6,0,0,0,6.0,,,57.0,False,0
773f6810bf8943df5e291e5dd49d193a,2015-11-24,2015-03-10,,,,,2.0,region_5,c74d97b01eae257e44aa9d5bade97baf,0,6,1,0,0,0,7.0,,,31.0,False,0
2e9f63c76537ae1e69076a25508f2bdd,2016-06-27,2015-10-07,,,,,1.0,region_7,4e732ced3463d06de0ca9a15b6153677,0,0,0,3,0,0,4.0,,,23.0,False,0
c5cef13dbe14e7b611b6bad64af14612,2016-03-28,2016-02-02,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,1.0,,546.4394377049397,32.0,False,0
abbf38a6aa177ed456ac9b42cf91b68c,2016-08-10,2016-08-09,,,,,,region_5,aab3238922bcc25a6f606eb525ffdc56,0,0,0,0,0,0,,,554.816921443279,23.0,False,0
e74d6028029e07bd56f74d1852e17e98,2016-10-31,2016-10-11,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,,,518.8953821852022,20.0,False,0
7f955003a6d7a2692bdd35b0be8077be,2015-08-26,2015-07-19,,,,,0.0,region_3,8e296a067a37563370ded05f5a3bf3ec,0,0,1,0,0,0,1.0,,,30.0,False,1
e0ca593d2e62b5350a7f98a27dc513f9,2016-05-28,2016-03-25,1.0,1.0,1.0,2016-04-30,0.0,region_4,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,2.0,,535.5457244519799,18.0,False,1
f97477b0af149f8a76ec557896d047df,2016-04-11,2016-01-23,,,,,0.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,2,0,0,0,0,2.0,,538.4366569859259,28.0,True,0
fd5d212d11ad899261ac78cebb64fd72,2016-04-18,2016-02-05,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,,518.8953821852022,18.0,False,0
ae068e4cb0c05d121b39958dc5cc4417,2016-12-18,2016-08-20,,,,,0.0,region_2,aab3238922bcc25a6f606eb525ffdc56,0,0,7,0,0,0,4.0,,589.5261553654325,54.0,False,0
0ec48315332da5fadc141e462376555d,2016-10-16,2015-10-01,,,,,5.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,4,10,0,0,12.0,,,26.0,False,0
97fa1eeedd4b2fc386f0e1dcef7865d9,2016-06-24,2016-01-06,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,5,0,0,5.0,,,30.0,False,0
c04da9028406b5f31800c16910515585,2016-09-28,2016-02-24,1.0,0.0,0.0,2016-07-30,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,2,4,0,0,0,6.0,,518.8953821852022,18.0,False,0
0169b0b87f578aa8fe1887cba8a3e01c,2016-03-01,2015-10-02,1.0,0.0,0.0,2016-01-15,3.0,region_6,4e732ced3463d06de0ca9a15b6153677,0,0,6,0,0,0,4.0,,,20.0,False,1
bf2ebccd4b4317640dae4399ddcaab77,2016-06-11,2015-10-06,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,18.0,False,0
ef514aab1ab77b967651b8a49676bb27,2016-10-09,2016-07-10,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,2,0,0,0,2.0,,576.8752773770586,29.0,False,0
621cea82a1fe5332053d34492d579e1e,2015-11-21,2015-09-29,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,1,0,0,0,1.0,,,21.0,False,0
f632af958c1a2a16f05a0293840df348,2016-06-20,2015-10-14,3.0,2.0,0.0,2015-12-13,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,4,0,0,0,6.0,,,21.0,False,1
1f7c8e8ba4bb5463cbfead71f8a807cf,2016-05-14,2015-04-26,,,,,1.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,24.0,False,0
c1f8eebb84070874963f3de49ace387b,2016-08-12,2015-11-28,,,,,1.0,region_2,aab3238922bcc25a6f606eb525ffdc56,0,6,1,0,1,0,6.0,,,41.0,False,0
d8db5ca43ad8aea5429ea2428de2192f,2016-01-03,2015-10-02,,,,,0.0,region_6,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,2.0,,,39.0,False,0
8c13be39b798362fc62d599d9ddb2aeb,2016-09-10,2016-01-29,,,,,1.0,region_6,4e732ced3463d06de0ca9a15b6153677,0,0,2,0,0,0,3.0,,563.0897799717172,32.0,False,0
b57196c2d9c3ca4155847d579b425370,2016-09-06,2016-06-21,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,2,0,0,0,2.0,,603.3116527707739,54.0,False,1
d2b19669b86dea6bd50702c3cccdd7cd,2016-08-23,2015-08-14,,,,,2.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,10,1,0,0,0,6.0,,,40.0,False,0
d9985eb3c15fc3c64fc9360ba88e9819,2016-10-14,2015-12-11,,,,,1.0,region_4,4e732ced3463d06de0ca9a15b6153677,0,0,10,0,0,0,10.0,,,40.0,False,0
6d0686348f1524f2105f8a7716bbc1bf,2016-02-04,2015-10-17,,,,,1.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,0,0,0,3.0,,,22.0,False,1
794357d95380e8bd84506e2f6a72c0e2,2016-06-06,2016-04-29,1.0,0.0,0.0,2016-05-30,0.0,region_3,8f14e45fceea167a5a36dedd4bea2543,0,0,0,1,0,0,1.0,,529.213888912536,20.0,False,0
319a36608af2b8da1d0927b883e5cd0c,2015-09-13,2015-02-21,1.0,0.0,0.0,2015-05-30,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,7,0,0,0,6.0,,,23.0,False,0
642eb6982c285792991cb6c71612c8a8,2015-12-24,2015-08-23,3.0,0.0,0.0,2015-10-02,0.0,region_2,4e732ced3463d06de0ca9a15b6153677,0,4,0,0,0,0,3.0,,,18.0,False,0
4bb070eec9282a528f86932d64507f41,2016-02-26,2015-10-31,1.0,1.0,0.0,2016-02-06,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,26.0,False,0
f2332306b2525a6d93eb78f125d266e8,2016-11-14,2015-10-14,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,24.0,False,0
4e1007f7ed7ba4613e0681e2b72fa33c,2016-04-13,2015-11-25,,,,,0.0,region_6,c20ad4d76fe97759aa27a0c99bff6710,0,0,2,1,0,0,4.0,,,22.0,False,0
98067001a6594df7ac6787ede1f69a36,2016-08-07,2015-03-31,,,,,8.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,17,0,0,0,14.0,,,21.0,False,0
e764a5bd0301baace6ca35cf3a9fa1ff,2016-03-23,2015-11-14,,,,,0.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,3,1,0,0,4.0,,,25.0,False,0
5eeccee0c8868a3f03098600f90ae119,2015-12-31,2015-11-10,,,,,0.0,region_5,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,1,0,0,1.0,,,30.0,False,0
d40bb0779f4084f16aeb6156bd0ae50d,2016-10-15,2015-05-10,,,,,3.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,16,0,0,0,16.0,,,23.0,False,0
c96a45e57b9bcdd95fe207fcee9d6c3f,2016-08-25,2015-11-21,,,,,5.0,region_1,1679091c5a880faf6fb5e6087eb1b2dc,0,0,11,0,0,0,7.0,,,26.0,False,0
e7be58022f1cd1663cd81b5e6a9e5932,2016-04-03,2015-10-10,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,5,0,0,0,5.0,,,49.0,False,0
5bacad1a54544b6151658437c27cda9e,2016-08-18,2015-09-15,,,,,1.0,region_3,a5771bce93e200c36f7cd9dfd0e5deaa,0,0,6,0,0,0,6.0,,,46.0,False,0
f077f075912c0cfece8ebc04d00dc3fb,2016-03-12,2015-02-11,1.0,0.0,0.0,2015-06-13,1.0,region_2,8e296a067a37563370ded05f5a3bf3ec,0,7,0,0,0,0,6.0,,,18.0,False,0
9189d24cbf4655c17f081a1ed2da3920,2016-03-17,2015-11-19,,,,,1.0,region_2,c20ad4d76fe97759aa27a0c99bff6710,0,0,0,5,0,0,4.0,,,30.0,False,0
f7cbdf6210a716650d02bda84e02353c,2016-01-04,2015-03-18,1.0,1.0,1.0,2015-07-20,3.0,region_0,1679091c5a880faf6fb5e6087eb1b2dc,0,0,9,0,0,0,9.0,,,24.0,False,0
82ee01b41658e32e4c7f04a265ac6e7e,2016-06-17,2015-10-20,,,,,2.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,8,0,0,0,8.0,,,62.0,False,0
ee82204d81688898b9833bc7ca0404fc,2016-11-16,2015-10-17,,,,,1.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,3,0,0,0,3.0,,,20.0,False,0
3af9c2816046c5b66f7b2b7182397b6b,2016-02-16,2015-08-11,2.0,0.0,0.0,2015-11-13,0.0,region_3,8e296a067a37563370ded05f5a3bf3ec,0,0,7,0,0,0,6.0,,,23.0,False,0
5678cc1b08ad9678462bafdea22c138e,2016-09-01,2015-11-19,,,,,5.0,region_3,c20ad4d76fe97759aa27a0c99bff6710,0,0,9,0,0,0,9.0,,,39.0,False,0
292859684a6d39ec70203941e46ca6b0,2015-11-18,2015-07-18,,,,,0.0,region_3,1679091c5a880faf6fb5e6087eb1b2dc,0,0,2,0,0,0,4.0,,,19.0,False,1
